,user,title,tags,num_of_tags,description
20,Tozzophoto,Mike Tyson,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
21,Tozzophoto,Bradley Cooper,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
22,Tozzophoto,Bradley Cooper,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
23,Tozzophoto,James Lipton,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
24,Tozzophoto,Robin Taylor,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
25,Tozzophoto,Luke Grimes,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
26,Tozzophoto,Stacey Dash,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
27,Tozzophoto,Stacey Dash,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
28,Tozzophoto,Jake McDorman,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
29,Tozzophoto,Sienna Miller,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
30,Tozzophoto,Sienna Miller,"['streetphotography', 'prints', 'art', 'artist', 'bergen', 'bronx', 'brooklyn', 'candid', 'design', 'digital', 'freelance', 'graphics', 'humans', 'photography', 'photographic', 'photographer', 'people', 'nycpb', 'newyorkcity', 'newjersey', 'manhattan', 'queens', 'street', 'tozzo', 'urban', 'web', 'york', 'bigapple', 'borough', 'city', 'decisivemoment', 'documentary', 'gothamist', 'humaninterest', 'jersey', 'landscape', 'moment', 'neighborhood', 'newyork', 'nikon', 'nj', 'ny', 'nyc', 'photographers', 'photojournalism', 'photojournalists', 'pictures', 'portrait', 'social', 'animals', 'dogs', 'cats', 'pets', 'stilllife', 'baseball', 'football', 'sports', 'portraits', 'headshots', 'softball', 'celebrity', 'entertainment']",62, 
